     11397
    931.14   .100001
    931.23   .100261
    931.31   .100075
    931.40   .099688
    931.48   .099764
    931.56   .099948
    931.65   .099900
    931.73   .099880
    931.81   .099747
    931.90   .099868
    931.98   .099917
    932.06   .099853
    932.15   .099886
    932.23   .099951
    932.32   .099810
    932.40   .099713
    932.48   .099568
    932.57   .099517
    932.65   .099753
    932.73   .099871
    932.82   .099800
    932.90   .099812
    932.99   .099825
    933.07   .099895
    933.15   .099806
    933.24   .099849
    933.32   .099809
    933.41   .099751
    933.49   .099745
    933.57   .099695
    933.66   .099790
    933.74   .099851
    933.83   .099729
    933.91   .099771
    933.99   .099925
    934.08   .099873
    934.16   .099802
    934.25   .099801
    934.33   .099633
    934.42   .099737
    934.50   .099833
    934.58   .099791
    934.67   .099880
    934.75   .100014
    934.84   .099969
    934.92   .099907
    935.00   .099876
    935.09   .099853
    935.17   .099840
    935.26   .099983
    935.34   .100160
    935.43   .100192
    935.51   .100059
    935.59   .099791
    935.68   .099774
    935.76   .099836
    935.85   .099806
    935.93   .099730
    936.02   .099733
    936.10   .099818
    936.19   .099763
    936.27   .099708
    936.35   .099836
    936.44   .099830
    936.52   .099821
    936.61   .099760
    936.69   .099656
    936.78   .099675
    936.86   .099734
    936.95   .099881
    937.03   .099923
    937.12   .099759
    937.20   .099667
    937.29   .099621
    937.37   .099573
    937.45   .099635
    937.54   .099590
    937.62   .099520
    937.71   .099579
    937.79   .099706
    937.88   .099789
    937.96   .099800
    938.05   .099783
    938.13   .099730
    938.22   .099763
    938.30   .099957
    938.39   .099858
    938.47   .099620
    938.56   .099740
    938.64   .099885
    938.73   .099870
    938.81   .099768
    938.90   .099744
    938.98   .099622
    939.07   .099574
    939.15   .099684
    939.24   .099811
    939.32   .099760
    939.41   .099752
    939.49   .099748
    939.58   .099612
    939.66   .099718
    939.75   .099826
    939.83   .099774
    939.92   .099637
    940.00   .099775
    940.09   .099846
    940.17   .099788
    940.26   .099817
    940.34   .099944
    940.43   .099794
    940.51   .099723
    940.60   .099888
    940.68   .099950
    940.77   .099906
    940.86   .099770
    940.94   .099631
    941.03   .099711
    941.11   .099719
    941.20   .099838
    941.28   .099991
    941.37   .100080
    941.45   .100046
    941.54   .099984
    941.62   .099953
    941.71   .099738
    941.79   .099582
    941.88   .099645
    941.97   .099797
    942.05   .099582
    942.14   .099637
    942.22   .099762
    942.31   .099804
    942.39   .099744
    942.48   .099684
    942.56   .099740
    942.65   .099796
    942.74   .099796
    942.82   .099616
    942.91   .099512
    942.99   .099539
    943.08   .099719
    943.16   .100043
    943.25   .100041
    943.34   .099871
    943.42   .099816
    943.51   .099620
    943.59   .099717
    943.68   .099901
    943.77   .099869
    943.85   .099809
    943.94   .099767
    944.02   .099856
    944.11   .099947
    944.19   .100041
    944.28   .099936
    944.37   .099999
    944.45   .099987
    944.54   .099781
    944.62   .099559
    944.71   .099572
    944.80   .099867
    944.88   .099834
    944.97   .099626
    945.05   .099566
    945.14   .099761
    945.23   .099982
    945.31   .099937
    945.40   .099576
    945.49   .099595
    945.57   .099769
    945.66   .099908
    945.74   .099844
    945.83   .099761
    945.92   .100101
    946.00   .100328
    946.09   .100208
    946.18   .100138
    946.26   .100014
    946.35   .099806
    946.43   .099756
    946.52   .099740
    946.61   .099695
    946.69   .099684
    946.78   .099709
    946.87   .099789
    946.95   .099878
    947.04   .099876
    947.13   .099899
    947.21   .099799
    947.30   .099758
    947.38   .099704
    947.47   .099663
    947.56   .099723
    947.64   .099626
    947.73   .099613
    947.82   .099678
    947.90   .099676
    947.99   .099579
    948.08   .099596
    948.16   .099744
    948.25   .099901
    948.34   .099905
    948.42   .099840
    948.51   .099811
    948.60   .099893
    948.68   .099869
    948.77   .099785
    948.86   .099845
    948.94   .099745
    949.03   .099663
    949.12   .099745
    949.20   .099769
    949.29   .099705
    949.38   .099768
    949.47   .099812
    949.55   .099985
    949.64   .100047
    949.73   .099984
    949.81   .100052
    949.90   .099970
    949.99   .099771
    950.07   .099723
    950.16   .099813
    950.25   .099821
    950.34   .099732
    950.42   .099656
    950.51   .099845
    950.60   .100015
    950.68   .100006
    950.77   .099935
    950.86   .099935
    950.95   .099935
    951.03   .099922
    951.12   .099889
    951.21   .099904
    951.29   .099963
    951.38   .100150
    951.47   .100136
    951.56   .099952
    951.64   .099800
    951.73   .099781
    951.82   .099995
    951.90   .100159
    951.99   .100136
